2016.19.1.I,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.J,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.K,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.L,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.M,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.19.1.N,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Jim Roche,,"Return to Florida, All in My Background: Piece, 1973–1974"
2016.21.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40A",,,"""The Beautyful Ones Are Not Yet Born” Might Not Hold True For Much Longer, 2013"
2016.22.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41A",Jim Dine,,"A Robe in Los Angeles, 1984"
2016.23.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41A",Torey Thornton,,"You Pissed On My Suburban, 2014"
2016.24.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 38A",,,"Hot Rhythm, 1961"
2016.26.1,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 08",Manuel Neri,,"Mujer Pegada Series No. 1 (Cast A/P), 2004"
2016.26.2,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 04",Manuel Neri,,"On the Up, 1989/1992"
2016.26.5,,"Nasher Museum Building, Nasher Painting Storage Room",Manuel Neri,,"She Said Series No. 6, 1990"
2017.1.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 10B",Henry Taylor,,"Hammons meets a hyena on holiday, 2016"
2017.2.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41A",William Eggleston,,"Untitled from the series The Democratic Forest, c. 1983–1986"
2017.3.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43B",Amy Sherald,,"Light is easy to love., 2017"
2017.4.4.A,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B",Robert Buck,,"Thirteen Shooters (Mitchell Johnson & Andrew Golden) from the portfolio Thirteen Shooters, 2001"
2017.4.4.B,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B",Robert Buck,,"Thirteen Shooters (Mitchell Johnson & Andrew Golden) from the portfolio Thirteen Shooters, 2001"
2017.4.9,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49B",Ed Harris,,"Untitled (Pollock Panel), 1999"
2017.4.11,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48A",Lyle Ashton Harris,,"Brotherhood, Crossroads and Etc., 1994"
2017.4.14,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43B",Lyle Ashton Harris,,"Untitled (Alchemy Procession), 1998"
2017.4.16,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 21",Michael Jenkins,,"Happy Birthday, 1990–1991"
2017.4.17,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41B",Michael Jenkins,,Life Guard Tower
2017.4.22,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 16",Glenn Ligon,,"Warm Broad Glow, 2005"
2017.4.22 MOUNT,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 16",Glenn Ligon,,"Warm Broad Glow, 2005"
2017.4.31,,"Nasher Museum Building, Nasher Painting Storage Room","Gary Simmons
Born in New York, New York, 1964",,"Erasure Chair, 1989"
2017.4.32,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44B","Gary Simmons
Born in New York, New York, 1964",,"Sans Titre (Untitled), 1992"
2017.4.36,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43B",Kehinde Wiley,,"Study for Ivelaw III, 2006"
2017.4.37.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 57B",Zwelethu Mthethwa,,"Untitled from Interior Series #9, 2002 (printed 2006)"
2017.4.37.2.A,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 57B",Zwelethu Mthethwa,,"Untitled from Interior Series #9, 2002 (printed 2006)"
2017.4.37.2.B,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 57B",Zwelethu Mthethwa,,"Untitled from Interior Series #9, 2002 (printed 2006)"
2017.6.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 18B",Raymond Pettibon,,"Untitled, 2002"
2017.6.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 61B","Pat Steir, and John Yau",,"Rain Pillow (Red / Gold), 2000"
2017.7.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 19B",Alex Katz,,"Landscape, c. 1959"
2017.7.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 19B",Alex Katz,,"Swamp Maple 2, 1970"
2017.14.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43A",Jimmy Lee Sudduth,,"Untitled, n.d."
2017.18.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 60B",Yun-Fei Ji,,"The Ba-Don Wonder Cannot Believe What He Sees, 2006"
2017.18.2,,"Nasher Museum Building, Nasher Painting Storage Room",Kathryn Andrews,,"8, 2010"
2017.18.3,,"Nasher Museum Building, Nasher Painting Storage Room",Gavin Kenyon,,"Stress Fracture, 2013"
2017.18.4,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41A",Martin Creed,,"Work No. 1674 - Anouchka, 2013"
2017.18.5,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41B",Annette Kelm,,"Untitled (cards), 2010"
2017.19.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 37A",April Gornik,,"Allee Path, 2006"
2017.22.1,,"Nasher Museum Building, Nasher Painting Storage Room",Barbara Chase-Riboud,,"Malcolm X #5, 2003"
2017.24.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 27A",Nina Chanel Abney,,"Hobson's Choice, 2017"
2017.28.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 42B",Purvis Young,,"Soldiers with Tanks, 2001"
2018.2.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48A",Zanele Muholi,,"Basizeni XI, Cassilhaus, North Carolina, 2016"
2018.4.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 05B",Nettie Young,,"Untitled (Housetop), 1970 (finished in 2003)"
2018.5.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 45B",Jeff Whetstone,,"Ode to the Algiers Batture from the series Batture Ritual, 2017"
2018.5.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 45B",Jeff Whetstone,,"Still Life with Catfish from the series Batture Ritual, 2016"
2018.6.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",Genevieve Gaignard,,"Front Line (Nothing to Hide), 2017"
2018.6.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",Genevieve Gaignard,,"Compton Contrapposto, 2016"
2018.6.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48A",Genevieve Gaignard,,"Drive-By, Side-Eye, 2016"
2018.6.4,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",Genevieve Gaignard,,"Red State, Blue Plate, 2016"
2018.6.5,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48A",Genevieve Gaignard,,"Pallets & Pepsi, 2015"
2018.7.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 02A",María Berrío,,"Syzygy, 2017"
2018.8.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48A",Stacy Lynn Waddell,,"Self Portrait (Silver and Burned), 2017"
2018.11.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 02B",The Bruce High Quality Foundation,,"Raft of the Medusa from the series History Paintings, 2013"
2018.13.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",Barkley L. Hendricks,,"Untitled, c. 1979"
2018.13.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",Barkley L. Hendricks,,"Them Changes, 1974"
2018.14.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 47B",John Rosenthal,,"Pine Hill Cemetery, Wilmington, NC, 1990"
2018.17.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 14B",Emma Amos,,"22 and Cheetah, 1983"
2018.20.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 56B",Mel Kendrick,,"Untitled, 1999"
2018.20.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 60A",Annie Lucas,,"Four Beasts at the Throne of Heaven, 1993"
2018.20.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 47B",Deborah Luster,,"Tobacco, 1997"
2018.20.4,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48B",Fred Wilson,,"Untitled, 1994"
2018.22.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48B",Mauricio Lasansky,,"Kaddish #4, 1978"
2018.23.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 60A",Lois Dodd,,"View Downtown, 1977"
2018.25.2,,"Nasher Museum Building, Nasher Painting Storage Room","William Tucker, RA",,"Parmenides, n.d."
2018.25.3.C,,,Tony Cragg,,"Real Plastic Love, 1984"
2018.25.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 42A",Tony Cragg,,"Real Plastic Love, 1984"
2018.25.3.A,,"External Location (Not located on Nasher Museum premises), Off-Site, Owner's Premises",Tony Cragg,,"Real Plastic Love, 1984"
2018.25.3.B,,"External Location (Not located on Nasher Museum premises), Off-Site, Owner's Premises",Tony Cragg,,"Real Plastic Love, 1984"
2018.26.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 22B",,,"The Mocking of Christ, c. 1625"
2018.27.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39A",David Humphrey,,"At the Office, 1984"
2019.1.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",Genevieve Gaignard,,"The Quietest Room in the House, 2018"
2019.3.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48B",Zanele Muholi,,"Zol from Only Half the Picture series, 2002"
2019.4.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 25A",Dave Muller,,"Cats and Dogs, 2018"
2019.4.1.A,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 25A",Dave Muller,,"Cats and Dogs, 2018"
2019.4.1.B,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 25A",Dave Muller,,"Cats and Dogs, 2018"
2019.4.1.C,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 25A",Dave Muller,,"Cats and Dogs, 2018"
2019.5.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41B",Gordon Parks,,"Invisible Man Retreat, Harlem, New York, 1952"
2019.11.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49B",Elizabeth Matheson,,"Pinecrest, Durham, 2004 (printed 2018)"
2019.12.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",Titus Brooks Heagins,,"Kevin and Desniq from the series Durham Stories: Not Hell But You Can See It From Here!, 2017 (printed 2018)"
2019.12.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",Titus Brooks Heagins,,"Marco and Irma at La Vaquita from the series Durham Stories: Not Hell But You Can See It From Here!, 2008 (printed 2018)"
2019.13.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 47B",Tom Rankin,,"Copiah County, Mississippi, 1990 (printed 2018)"
2019.13.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 47B",Tom Rankin,,"E. T. Wickham Civil War Statue, Palmyra, Tennessee, 1984 (printed 2018)"
2019.13.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 47B",Tom Rankin,,"Covens Reliable Discount Store, Crystal Springs, Mississippi, 1985 (printed 2018)"
2019.14.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",William Ferris,,"The California Club, 310 Silver City Road, Belzoni, Mississippi from the series The South in Color, 1975 (printed 2018)"
2019.14.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",William Ferris,,"Cold Watermelon Vendor, Leland, Mississippi from the series The South in Color, 1976 (printed 2018)"
2019.14.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",William Ferris,,"Edith Clark, Old Port Gibson Road, Reganton, Mississippi from the series The South in Color, 1976 (printed 2018)"
2019.16.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 07A",Rebecca Lepkoff,,"Early Morning, Midtown Manhattan, NYC, 1947, printed 1998"
2019.16.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 07A",Rebecca Lepkoff,,"Under the L, Manhattan, 1947, printed 1998"
2019.18.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 23A",Laurel Nakadate,,"November 21, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
2019.18.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 23A",Laurel Nakadate,,"November 22, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
2019.18.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 22A",Laurel Nakadate,,"November 23, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
2019.18.4,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 22A",Laurel Nakadate,,"November 24, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
2019.18.5,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 22A",Laurel Nakadate,,"November 25, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
2019.18.6,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 23A",Laurel Nakadate,,"November 26, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
2019.18.8,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 22A",Laurel Nakadate,,"November 28, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
2019.18.9,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 23A",Laurel Nakadate,,"November 29, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
2019.18.10,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 22A",Laurel Nakadate,,"November 30, 2010 from the series 365 Days: A Catalogue of Tears, 2011"
2019.19.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46B",Reed Thomas,,"Bird Cage, 1979"
2019.19.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46B",Eve Sonneman,,"Boat Building, Samos, Greece, 1977"
2019.19.3,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46B",Eve Sonneman,,"Moving Hay, Samos, Greece, 1977"
2019.20.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41B",Dawoud Bey,,"David Hammons, Bliz-aard Ball Sale I, 1983"
2019.22.1,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 48",Mel Chin,,"Cross for the Unforgiven, 2002"
2019.27.5,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 42B",Helen Frankenthaler,,"Bay Area Wednesday I, 1982"
2019.29.1,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 19B",Charles Emile Jacque,,"Tending the Flock, n.d."
2019.29.2,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 19B",Jacob Maris,,"Beach Scene, n.d."
2019.31.1,,"Nasher Museum Building, Nasher Painting Storage Room",Mark Grotjahn,,"Untitled (Brown Black and Red Spotted Heavy Texture Mask M16.e), 2012"
2020.2.1,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 52",David Hartt,,"Lounge at The Johnson Publishing Company Headquarters, Chicago, Illinois, 2011"
2020.3.1,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 54",Hugo McCloud,,"push pull, 2019"
2020.4.1,,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 51",Fritz Scholder,,"Indian and Storefront, 1974"
L.2.1974.77,,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 63R, Textile Roll 19",Fulani peoples,,"Cloth, n.d."
